model_id_x,ROC_rank_x,avg_auc_x,model_id_y,ROC_rank_y,avg_auc_y,rank_x-rank_y,avg_auc_x=avg_auc_y,rank_x-rank_y_greater_cd_18.082
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.001_clickstream,4.659,0.892,53.976,-0.347,True
svmLinear2_0.1_quiz,58.634,0.545,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,53.806,-0.347,True
svmLinear2_0.1_quiz,58.634,0.545,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,52.871,-0.345,True
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.01_clickstream,6.888,0.88,51.747,-0.335,True
svmLinear2_0.1_quiz,58.634,0.545,nb_1_TRUE_1_clickstream,7.771,0.873,50.864,-0.327,True
svmLinear2_0.1_quiz,58.634,0.545,nb_0_TRUE_1_clickstream,7.771,0.873,50.864,-0.327,True
svmLinear2_0.1_quiz,58.634,0.545,nb_1_FALSE_1_clickstream,13.538,0.791,45.097,-0.246,True
svmLinear2_0.1_quiz,58.634,0.545,nb_0_FALSE_1_clickstream,13.538,0.791,45.097,-0.246,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0_clickstream,17.375,0.752,41.26,-0.207,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.001_clickstream,17.375,0.752,41.26,-0.207,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.01_clickstream,17.58,0.751,41.054,-0.206,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.01_all,17.991,0.78,40.644,-0.235,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.1_all,18.306,0.779,40.328,-0.234,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.001_all,18.688,0.779,39.947,-0.234,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0_all,18.688,0.779,39.947,-0.234,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.1_clickstream,18.915,0.739,39.72,-0.193,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_1_clickstream,22.994,0.7,35.641,-0.155,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_1_all,23.012,0.752,35.622,-0.206,True
svmLinear2_0.1_quiz,58.634,0.545,nb_0_TRUE_1_all,31.023,0.725,27.611,-0.18,True
svmLinear2_0.1_quiz,58.634,0.545,nb_1_TRUE_1_all,31.023,0.725,27.611,-0.18,True
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.01_clickstream,33.288,0.612,25.347,-0.067,True
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.1_clickstream,33.356,0.611,25.278,-0.066,True
svmLinear2_0.1_quiz,58.634,0.545,adaboost_50_Real adaboost_clickstream,33.74,0.609,24.894,-0.064,True
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.001_clickstream,34.581,0.602,24.053,-0.057,True
svmLinear2_0.1_quiz,58.634,0.545,adaboost_100_Real adaboost_clickstream,34.755,0.596,23.879,-0.051,True
svmLinear2_0.1_quiz,58.634,0.545,adaboost_500_Real adaboost_clickstream,39.315,0.551,19.319,-0.006,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.01_quiz,39.416,0.605,19.219,-0.059,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_1_forum,39.455,0.514,19.179,0.031,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0_quiz,39.477,0.605,19.158,-0.06,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.001_quiz,39.477,0.605,19.158,-0.06,True
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.1_quiz,39.742,0.604,18.892,-0.059,True
svmLinear2_0.1_quiz,58.634,0.545,adaboost_500_Adaboost.M1_forum,41.024,0.514,17.61,0.032,False
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.1_forum,41.717,0.512,16.918,0.033,False
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_1_quiz,42.514,0.596,16.12,-0.051,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_100_Adaboost.M1_forum,42.573,0.513,16.061,0.033,False
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.01_forum,43.12,0.511,15.514,0.034,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.1_clickstream,43.162,0.588,15.473,-0.043,False
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0.001_forum,43.421,0.511,15.214,0.035,False
svmLinear2_0.1_quiz,58.634,0.545,glmnet_0_0_forum,43.499,0.511,15.135,0.035,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_50_Adaboost.M1_forum,43.774,0.512,14.861,0.033,False
svmLinear2_0.1_quiz,58.634,0.545,nb_1_TRUE_1_forum,44.41,0.511,14.224,0.034,False
svmLinear2_0.1_quiz,58.634,0.545,nb_0_TRUE_1_forum,44.41,0.511,14.224,0.034,False
svmLinear2_0.1_quiz,58.634,0.545,nb_0_FALSE_1_quiz,45.172,0.587,13.462,-0.042,False
svmLinear2_0.1_quiz,58.634,0.545,nb_1_FALSE_1_quiz,45.172,0.587,13.462,-0.042,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_100_Adaboost.M1_quiz,45.78,0.585,12.855,-0.04,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_50_Adaboost.M1_quiz,45.93,0.585,12.705,-0.04,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_500_Adaboost.M1_quiz,45.948,0.585,12.686,-0.04,False
svmLinear2_0.1_quiz,58.634,0.545,nb_0_TRUE_1_quiz,46.05,0.585,12.584,-0.04,False
svmLinear2_0.1_quiz,58.634,0.545,nb_1_TRUE_1_quiz,46.05,0.585,12.584,-0.04,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_50_Real adaboost_forum,48.206,0.506,10.428,0.039,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_50_Real adaboost_all,48.862,0.6,9.772,-0.055,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.1_forum,49.329,0.505,9.305,0.04,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_100_Real adaboost_forum,49.417,0.505,9.217,0.041,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.01_forum,49.711,0.505,8.923,0.04,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_500_Real adaboost_forum,50.085,0.504,8.549,0.041,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.001_forum,50.433,0.504,8.201,0.041,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.1_all,50.884,0.592,7.75,-0.047,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_100_Real adaboost_all,51.156,0.589,7.478,-0.043,False
svmLinear2_0.1_quiz,58.634,0.545,nb_1_FALSE_1_forum,52.824,0.499,5.811,0.046,False
svmLinear2_0.1_quiz,58.634,0.545,nb_0_FALSE_1_forum,52.824,0.499,5.811,0.046,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_1_clickstream,53.154,0.5,5.481,0.045,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.001_forum,53.404,0.501,5.23,0.044,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.01_forum,54.176,0.5,4.459,0.045,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.1_forum,54.223,0.5,4.412,0.045,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_1_forum,54.223,0.5,4.412,0.045,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.01_all,54.631,0.57,4.003,-0.025,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_500_Real adaboost_all,54.928,0.562,3.706,-0.017,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.1_all,56.175,0.62,2.459,-0.074,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.01_quiz,57.891,0.546,0.744,-0.001,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.001_quiz,58.023,0.555,0.611,-0.01,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.001_all,58.272,0.546,0.362,-0.001,False
svmLinear2_0.1_quiz,58.634,0.545,svmLinear2_0.001_quiz,59.372,0.543,-0.738,0.003,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_50_Real adaboost_quiz,67.512,0.519,-8.878,0.026,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_100_Real adaboost_quiz,67.966,0.516,-9.331,0.029,False
svmLinear2_0.1_quiz,58.634,0.545,adaboost_500_Real adaboost_quiz,70.83,0.51,-12.195,0.036,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.01_quiz,75.0,0.51,-16.366,0.035,False
svmLinear2_0.1_quiz,58.634,0.545,nb_0_FALSE_1_all,75.116,0.501,-16.481,0.045,False
svmLinear2_0.1_quiz,58.634,0.545,nb_1_FALSE_1_all,75.116,0.501,-16.481,0.045,False
svmLinear2_0.1_quiz,58.634,0.545,rpart_1_quiz,77.541,0.5,-18.906,0.045,True
svmLinear2_0.1_quiz,58.634,0.545,rpart_0.1_quiz,77.541,0.5,-18.906,0.045,True
svmLinear2_0.1_quiz,58.634,0.545,rpart_1_all,77.541,0.5,-18.906,0.045,True
svmLinear2_1_quiz,59.055,0.544,rpart_0.001_all,2.694,0.901,56.361,-0.357,True
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Adaboost.M1_all,3.508,0.898,55.547,-0.354,True
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Adaboost.M1_all,3.548,0.898,55.506,-0.354,True
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Adaboost.M1_all,4.131,0.897,54.923,-0.353,True
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,54.518,-0.349,True
svmLinear2_1_quiz,59.055,0.544,rpart_0.01_all,4.65,0.894,54.405,-0.349,True
svmLinear2_1_quiz,59.055,0.544,rpart_0.001_clickstream,4.659,0.892,54.396,-0.348,True
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,54.226,-0.348,True
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,53.291,-0.347,True
svmLinear2_1_quiz,59.055,0.544,rpart_0.01_clickstream,6.888,0.88,52.167,-0.336,True
svmLinear2_1_quiz,59.055,0.544,nb_1_TRUE_1_clickstream,7.771,0.873,51.284,-0.329,True
svmLinear2_1_quiz,59.055,0.544,nb_0_TRUE_1_clickstream,7.771,0.873,51.284,-0.329,True
svmLinear2_1_quiz,59.055,0.544,nb_1_FALSE_1_clickstream,13.538,0.791,45.517,-0.247,True
svmLinear2_1_quiz,59.055,0.544,nb_0_FALSE_1_clickstream,13.538,0.791,45.517,-0.247,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0_clickstream,17.375,0.752,41.68,-0.208,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.001_clickstream,17.375,0.752,41.68,-0.208,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.01_clickstream,17.58,0.751,41.475,-0.207,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.01_all,17.991,0.78,41.064,-0.236,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.1_all,18.306,0.779,40.748,-0.235,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.001_all,18.688,0.779,40.367,-0.235,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0_all,18.688,0.779,40.367,-0.235,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.1_clickstream,18.915,0.739,40.14,-0.195,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_1_clickstream,22.994,0.7,36.061,-0.156,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_1_all,23.012,0.752,36.042,-0.207,True
svmLinear2_1_quiz,59.055,0.544,nb_0_TRUE_1_all,31.023,0.725,28.031,-0.181,True
svmLinear2_1_quiz,59.055,0.544,nb_1_TRUE_1_all,31.023,0.725,28.031,-0.181,True
svmLinear2_1_quiz,59.055,0.544,svmLinear2_10_clickstream,31.522,0.632,27.532,-0.088,True
svmLinear2_1_quiz,59.055,0.544,svmLinear2_1_clickstream,32.518,0.619,26.536,-0.075,True
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.01_clickstream,33.288,0.612,25.767,-0.068,True
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.1_clickstream,33.356,0.611,25.698,-0.067,True
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Real adaboost_clickstream,33.74,0.609,25.315,-0.065,True
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.001_clickstream,34.581,0.602,24.474,-0.058,True
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Real adaboost_clickstream,34.755,0.596,24.299,-0.052,True
svmLinear2_1_quiz,59.055,0.544,svmLinear2_10_all,37.972,0.65,21.083,-0.106,True
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Real adaboost_clickstream,39.315,0.551,19.739,-0.007,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.01_quiz,39.416,0.605,19.639,-0.061,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_1_forum,39.455,0.514,19.599,0.03,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0_quiz,39.477,0.605,19.578,-0.061,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.001_quiz,39.477,0.605,19.578,-0.061,True
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.1_quiz,39.742,0.604,19.312,-0.06,True
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Adaboost.M1_forum,41.024,0.514,18.03,0.03,False
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.1_forum,41.717,0.512,17.338,0.032,False
svmLinear2_1_quiz,59.055,0.544,glmnet_0_1_quiz,42.514,0.596,16.541,-0.052,False
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Adaboost.M1_forum,42.573,0.513,16.482,0.031,False
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.01_forum,43.12,0.511,15.934,0.033,False
svmLinear2_1_quiz,59.055,0.544,rpart_0.1_clickstream,43.162,0.588,15.893,-0.044,False
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0.001_forum,43.421,0.511,15.634,0.033,False
svmLinear2_1_quiz,59.055,0.544,glmnet_0_0_forum,43.499,0.511,15.555,0.033,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_1_all,43.603,0.628,15.452,-0.084,False
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Adaboost.M1_forum,43.774,0.512,15.281,0.032,False
svmLinear2_1_quiz,59.055,0.544,nb_1_TRUE_1_forum,44.41,0.511,14.644,0.033,False
svmLinear2_1_quiz,59.055,0.544,nb_0_TRUE_1_forum,44.41,0.511,14.644,0.033,False
svmLinear2_1_quiz,59.055,0.544,nb_0_FALSE_1_quiz,45.172,0.587,13.883,-0.043,False
svmLinear2_1_quiz,59.055,0.544,nb_1_FALSE_1_quiz,45.172,0.587,13.883,-0.043,False
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Adaboost.M1_quiz,45.78,0.585,13.275,-0.041,False
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Adaboost.M1_quiz,45.93,0.585,13.125,-0.041,False
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Adaboost.M1_quiz,45.948,0.585,13.106,-0.041,False
svmLinear2_1_quiz,59.055,0.544,nb_0_TRUE_1_quiz,46.05,0.585,13.005,-0.041,False
svmLinear2_1_quiz,59.055,0.544,nb_1_TRUE_1_quiz,46.05,0.585,13.005,-0.041,False
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Real adaboost_forum,48.206,0.506,10.849,0.038,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_1_forum,48.382,0.506,10.673,0.038,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_10_forum,48.497,0.506,10.558,0.038,False
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Real adaboost_all,48.862,0.6,10.192,-0.056,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.1_forum,49.329,0.505,9.725,0.039,False
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Real adaboost_forum,49.417,0.505,9.638,0.039,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.01_forum,49.711,0.505,9.344,0.039,False
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Real adaboost_forum,50.085,0.504,8.969,0.04,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.001_forum,50.433,0.504,8.622,0.04,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.1_all,50.884,0.592,8.17,-0.048,False
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Real adaboost_all,51.156,0.589,7.898,-0.045,False
svmLinear2_1_quiz,59.055,0.544,nb_1_FALSE_1_forum,52.824,0.499,6.231,0.045,False
svmLinear2_1_quiz,59.055,0.544,nb_0_FALSE_1_forum,52.824,0.499,6.231,0.045,False
svmLinear2_1_quiz,59.055,0.544,rpart_1_clickstream,53.154,0.5,5.901,0.044,False
svmLinear2_1_quiz,59.055,0.544,rpart_0.001_forum,53.404,0.501,5.65,0.043,False
svmLinear2_1_quiz,59.055,0.544,rpart_0.01_forum,54.176,0.5,4.879,0.044,False
svmLinear2_1_quiz,59.055,0.544,rpart_0.1_forum,54.223,0.5,4.832,0.044,False
svmLinear2_1_quiz,59.055,0.544,rpart_1_forum,54.223,0.5,4.832,0.044,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.01_all,54.631,0.57,4.423,-0.026,False
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Real adaboost_all,54.928,0.562,4.127,-0.018,False
svmLinear2_1_quiz,59.055,0.544,rpart_0.1_all,56.175,0.62,2.88,-0.075,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.01_quiz,57.891,0.546,1.164,-0.002,False
svmLinear2_1_quiz,59.055,0.544,rpart_0.001_quiz,58.023,0.555,1.031,-0.011,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.001_all,58.272,0.546,0.783,-0.002,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.1_quiz,58.634,0.545,0.42,-0.001,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_0.001_quiz,59.372,0.543,-0.317,0.001,False
svmLinear2_1_quiz,59.055,0.544,svmLinear2_10_quiz,60.389,0.54,-1.334,0.004,False
svmLinear2_1_quiz,59.055,0.544,adaboost_50_Real adaboost_quiz,67.512,0.519,-8.458,0.025,False
svmLinear2_1_quiz,59.055,0.544,adaboost_100_Real adaboost_quiz,67.966,0.516,-8.911,0.028,False
svmLinear2_1_quiz,59.055,0.544,adaboost_500_Real adaboost_quiz,70.83,0.51,-11.775,0.034,False
svmLinear2_1_quiz,59.055,0.544,rpart_0.01_quiz,75.0,0.51,-15.945,0.034,False
svmLinear2_1_quiz,59.055,0.544,nb_0_FALSE_1_all,75.116,0.501,-16.061,0.043,False
svmLinear2_1_quiz,59.055,0.544,nb_1_FALSE_1_all,75.116,0.501,-16.061,0.043,False
svmLinear2_1_quiz,59.055,0.544,rpart_1_quiz,77.541,0.5,-18.486,0.044,True
svmLinear2_1_quiz,59.055,0.544,rpart_0.1_quiz,77.541,0.5,-18.486,0.044,True
svmLinear2_1_quiz,59.055,0.544,rpart_1_all,77.541,0.5,-18.486,0.044,True
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.001_all,2.694,0.901,56.678,-0.358,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Adaboost.M1_all,3.508,0.898,55.864,-0.355,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Adaboost.M1_all,3.548,0.898,55.823,-0.355,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_500_Adaboost.M1_all,4.131,0.897,55.241,-0.354,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Adaboost.M1_clickstream,4.537,0.893,54.835,-0.35,True
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.01_all,4.65,0.894,54.722,-0.351,True
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.001_clickstream,4.659,0.892,54.713,-0.35,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Adaboost.M1_clickstream,4.829,0.892,54.543,-0.35,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_500_Adaboost.M1_clickstream,5.764,0.891,53.608,-0.348,True
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.01_clickstream,6.888,0.88,52.484,-0.337,True
svmLinear2_0.001_quiz,59.372,0.543,nb_1_TRUE_1_clickstream,7.771,0.873,51.601,-0.33,True
svmLinear2_0.001_quiz,59.372,0.543,nb_0_TRUE_1_clickstream,7.771,0.873,51.601,-0.33,True
svmLinear2_0.001_quiz,59.372,0.543,nb_1_FALSE_1_clickstream,13.538,0.791,45.834,-0.248,True
svmLinear2_0.001_quiz,59.372,0.543,nb_0_FALSE_1_clickstream,13.538,0.791,45.834,-0.248,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0_clickstream,17.375,0.752,41.997,-0.209,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.001_clickstream,17.375,0.752,41.997,-0.209,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.01_clickstream,17.58,0.751,41.792,-0.209,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.01_all,17.991,0.78,41.381,-0.237,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.1_all,18.306,0.779,41.066,-0.236,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.001_all,18.688,0.779,40.684,-0.236,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0_all,18.688,0.779,40.684,-0.236,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.1_clickstream,18.915,0.739,40.457,-0.196,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_1_clickstream,22.994,0.7,36.378,-0.157,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_1_all,23.012,0.752,36.359,-0.209,True
svmLinear2_0.001_quiz,59.372,0.543,nb_0_TRUE_1_all,31.023,0.725,28.348,-0.182,True
svmLinear2_0.001_quiz,59.372,0.543,nb_1_TRUE_1_all,31.023,0.725,28.348,-0.182,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Real adaboost_clickstream,33.74,0.609,25.632,-0.067,True
svmLinear2_0.001_quiz,59.372,0.543,svmLinear2_0.001_clickstream,34.581,0.602,24.791,-0.059,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Real adaboost_clickstream,34.755,0.596,24.617,-0.054,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_500_Real adaboost_clickstream,39.315,0.551,20.057,-0.008,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.01_quiz,39.416,0.605,19.956,-0.062,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_1_forum,39.455,0.514,19.917,0.029,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0_quiz,39.477,0.605,19.895,-0.062,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.001_quiz,39.477,0.605,19.895,-0.062,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.1_quiz,39.742,0.604,19.63,-0.062,True
svmLinear2_0.001_quiz,59.372,0.543,adaboost_500_Adaboost.M1_forum,41.024,0.514,18.347,0.029,True
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.1_forum,41.717,0.512,17.655,0.031,False
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_1_quiz,42.514,0.596,16.858,-0.054,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Adaboost.M1_forum,42.573,0.513,16.799,0.03,False
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.01_forum,43.12,0.511,16.252,0.032,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.1_clickstream,43.162,0.588,16.21,-0.045,False
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0.001_forum,43.421,0.511,15.951,0.032,False
svmLinear2_0.001_quiz,59.372,0.543,glmnet_0_0_forum,43.499,0.511,15.872,0.032,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Adaboost.M1_forum,43.774,0.512,15.598,0.031,False
svmLinear2_0.001_quiz,59.372,0.543,nb_1_TRUE_1_forum,44.41,0.511,14.962,0.032,False
svmLinear2_0.001_quiz,59.372,0.543,nb_0_TRUE_1_forum,44.41,0.511,14.962,0.032,False
svmLinear2_0.001_quiz,59.372,0.543,nb_0_FALSE_1_quiz,45.172,0.587,14.2,-0.045,False
svmLinear2_0.001_quiz,59.372,0.543,nb_1_FALSE_1_quiz,45.172,0.587,14.2,-0.045,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Adaboost.M1_quiz,45.78,0.585,13.592,-0.043,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Adaboost.M1_quiz,45.93,0.585,13.442,-0.043,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_500_Adaboost.M1_quiz,45.948,0.585,13.423,-0.042,False
svmLinear2_0.001_quiz,59.372,0.543,nb_0_TRUE_1_quiz,46.05,0.585,13.322,-0.042,False
svmLinear2_0.001_quiz,59.372,0.543,nb_1_TRUE_1_quiz,46.05,0.585,13.322,-0.042,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Real adaboost_forum,48.206,0.506,11.166,0.037,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Real adaboost_all,48.862,0.6,10.509,-0.058,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Real adaboost_forum,49.417,0.505,9.955,0.038,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_500_Real adaboost_forum,50.085,0.504,9.287,0.039,False
svmLinear2_0.001_quiz,59.372,0.543,svmLinear2_0.001_forum,50.433,0.504,8.939,0.039,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Real adaboost_all,51.156,0.589,8.216,-0.046,False
svmLinear2_0.001_quiz,59.372,0.543,nb_1_FALSE_1_forum,52.824,0.499,6.548,0.043,False
svmLinear2_0.001_quiz,59.372,0.543,nb_0_FALSE_1_forum,52.824,0.499,6.548,0.043,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_1_clickstream,53.154,0.5,6.218,0.043,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.001_forum,53.404,0.501,5.968,0.042,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.01_forum,54.176,0.5,5.196,0.043,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.1_forum,54.223,0.5,5.149,0.043,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_1_forum,54.223,0.5,5.149,0.043,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_500_Real adaboost_all,54.928,0.562,4.444,-0.019,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.1_all,56.175,0.62,3.197,-0.077,False
svmLinear2_0.001_quiz,59.372,0.543,rpart_0.001_quiz,58.023,0.555,1.348,-0.013,False
svmLinear2_0.001_quiz,59.372,0.543,svmLinear2_0.001_all,58.272,0.546,1.1,-0.004,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_50_Real adaboost_quiz,67.512,0.519,-8.141,0.023,False
svmLinear2_0.001_quiz,59.372,0.543,adaboost_100_Real adaboost_quiz,67.966,0.516,-8.594,0.027,False
